plot_id,rep,block,range,column,entry,location,planting_date,trt,byd,ptht,yield,ndvi_033018,ndvi_040418,ndvi_041218,ndvi_041918,ndvi_042318,ndvi_051618,ndvi_061318,ndvi_phi1,ndvi_phi2,ndvi_phi3,pthtd_033018,pthtd_040418,pthtd_041218,pthtd_041918,pthtd_042318,pthtd_051618,pthtd_061318,pthtd_phi1,pthtd_phi2,pthtd_phi3
18BYD00098,1,1,20,3,Everest,Ashland,9/19/17,Untreated,10,0.61,3530,0.51,0.8,0.76,0.79,0.81,0.76,0.23,0.801287178,35.6312227,-0.136858572,0.124,0.185,0.234,0.25,0.26,0.534,0.579,0.637286506,-11.91261254,0.054745445
18BYD00099,1,1,20,2,KS120494M~7,Ashland,9/19/17,Untreated,2,0.67,4330,0.5,0.78,0.76,0.81,0.83,0.8,0.22,0.820236906,43.7235185,-0.167517877,0.106,0.157,0.2,0.215,0.249,0.626,0.584,0.640669778,-16.84348944,0.077641184
18BYD00100,1,1,20,1,KS120332M~2,Ashland,9/19/17,Untreated,30,0.67,4530,0.49,0.82,0.78,0.83,0.84,0.77,0.25,0.838961246,30.3715698,-0.116961462,0.123,0.192,0.248,0.266,0.283,0.609,0.673,0.729043538,-13.04386497,0.059622565
18BYD00101,1,2,1,6,KS120435M~4,Ashland,9/19/17,Treated,15,0.66,3400,0.45,0.74,0.77,0.84,0.83,0.73,0.28,0.84987893,23.26985033,-0.089813672,0.108,0.181,0.225,0.245,0.25,0.542,0.637,0.712957423,-11.74027476,0.052848229
18BYD00102,1,2,1,7,KS120557M~5,Ashland,9/19/17,Treated,10,0.67,3990,0.54,0.81,0.82,0.86,0.86,0.77,0.21,0.866172966,29.57131503,-0.115021476,0.157,0.205,0.251,0.269,0.28,0.517,0.647,0.697187831,-14.91032445,0.066674035
18BYD00103,1,2,1,8,KS120428M~4,Ashland,9/19/17,Treated,15,0.65,3300,0.52,0.81,0.78,0.81,0.8,0.77,0.25,0.80635132,35.89808327,-0.137445505,0.181,0.233,0.277,0.278,0.287,0.572,0.64,0.764902338,-8.925617799,0.040307965
18BYD00104,1,2,1,9,Art,Ashland,9/19/17,Treated,30,0.69,3960,0.57,0.84,0.85,0.88,0.89,0.79,0.24,0.892503401,28.05947242,-0.108839391,0.156,0.209,0.266,0.286,0.306,0.631,0.662,0.724086303,-12.26852719,0.056778204
18BYD00105,1,2,1,10,KS120297M~11,Ashland,9/19/17,Treated,5,0.64,3130,0.61,0.85,0.85,0.88,0.89,0.76,0.22,0.897621285,25.95376979,-0.101421912,0.19,0.223,0.257,0.273,0.285,0.588,0.541,0.612051795,-11.2156537,0.053093761
18BYD00106,1,2,2,10,KS120487M~1,Ashland,9/19/17,Treated,1,0.59,2880,0.44,0.76,0.76,0.79,0.82,0.7,0.23,0.815874127,25.28186846,-0.098197479,0.095,0.168,0.229,0.23,0.248,0.483,0.555,0.615855911,-11.49288834,0.052418063
18BYD00107,1,2,2,9,KS120487M~4,Ashland,9/19/17,Treated,15,0.58,3310,0.43,0.75,0.76,0.8,0.81,0.72,0.23,0.81204734,27.59437804,-0.106828952,0.099,0.174,0.224,0.243,0.254,0.524,0.591,0.641946328,-12.59843932,0.057473038
18BYD00108,1,2,2,8,Everest,Ashland,9/19/17,Treated,10,0.59,3240,0.48,0.79,0.76,0.8,0.81,0.71,0.2,0.812508355,28.06004211,-0.109288105,0.125,0.179,0.229,0.241,0.258,0.447,0.572,0.692652305,-8.832216321,0.039060117
18BYD00109,1,2,2,7,KS120461M~5,Ashland,9/19/17,Treated,45,0.61,3770,0.48,0.8,0.79,0.82,0.83,0.74,0.2,0.830480554,29.88560627,-0.116233091,0.102,0.163,0.208,0.233,0.248,0.505,0.615,0.684473863,-12.13485714,0.054511347
18BYD00110,1,2,2,6,KS120302M~1,Ashland,9/19/17,Treated,5,0.63,3540,0.4,0.71,0.72,0.77,0.77,0.73,0.27,0.772041902,32.51823763,-0.12411427,0.092,0.158,0.208,0.212,0.228,0.488,0.618,0.697187831,-14.91032445,0.066674035
18BYD00111,1,2,3,6,KS120148M~7,Ashland,9/19/17,Treated,2,0.68,3560,0.5,0.79,0.78,0.8,0.81,0.79,0.2,0.805141873,47.20685169,-0.180951373,0.167,0.207,0.249,0.261,0.284,0.599,0.681,0.697187831,-14.91032445,0.066674035
18BYD00112,1,2,3,7,Art,Ashland,9/19/17,Treated,50,0.66,3660,0.53,0.84,0.84,0.86,0.87,0.73,0.24,0.883420098,23.36300946,-0.091199859,0.131,0.186,0.253,0.266,0.283,0.553,0.664,0.741346587,-10.96185732,0.049452584
18BYD00113,1,2,3,8,KS120487M~3,Ashland,9/19/17,Treated,5,0.62,3500,0.49,0.82,0.82,0.86,0.86,0.76,0.21,0.867816286,28.38066923,-0.110571678,0.153,0.224,0.289,0.293,0.304,0.56,0.614,0.675377052,-10.58948597,0.049246375
18BYD00114,1,2,3,9,KS120493M~3,Ashland,9/19/17,Treated,20,0.67,4600,0.47,0.81,0.83,0.86,0.87,0.83,0.24,0.865924397,38.16701414,-0.146538101,0.109,0.184,0.24,0.257,0.269,0.594,0.654,0.704199761,-13.33380304,0.060934448
18BYD00115,1,2,3,10,KS120557M~2,Ashland,9/19/17,Treated,5,0.67,4040,0.49,0.79,0.81,0.84,0.84,0.8,0.2,0.841120298,38.24858994,-0.147616089,0.136,0.185,0.253,0.263,0.271,0.523,0.629,0.697187831,-14.91032445,0.066674035
18BYD00116,1,2,4,10,KS120435M~1,Ashland,9/19/17,Treated,5,0.67,4300,0.47,0.78,0.8,0.85,0.85,0.78,0.26,0.85489634,29.41806454,-0.113280219,0.112,0.175,0.232,0.24,0.247,0.558,0.633,0.692950351,-12.58462903,0.057084031
18BYD00117,1,2,4,9,Everest,Ashland,9/19/17,Treated,2,0.68,3690,0.54,0.82,0.81,0.84,0.85,0.77,0.2,0.848917627,31.80970015,-0.123546901,0.15,0.192,0.239,0.257,0.265,0.518,0.589,0.665804826,-10.42793818,0.047621776
18BYD00118,1,2,4,8,KS120069M~2,Ashland,9/19/17,Treated,5,0.68,3800,0.52,0.8,0.8,0.84,0.85,0.8,0.21,0.846396126,36.65460952,-0.141436116,0.14,0.188,0.244,0.258,0.281,0.585,0.638,0.703654122,-12.4060731,0.056802309
18BYD00119,1,2,4,7,KS120612M~4,Ashland,9/19/17,Treated,1,0.64,3700,0.53,0.82,0.82,0.85,0.85,0.74,0.21,0.860028601,27.00498752,-0.105374989,0.126,0.203,0.254,0.269,0.276,0.533,0.63,0.710601259,-10.48925253,0.047540822
18BYD00120,1,2,4,6,KS120428M~7,Ashland,9/19/17,Treated,15,0.65,3110,0.48,0.79,0.78,0.8,0.8,0.75,0.26,0.802791715,31.59400726,-0.121086406,0.133,0.207,0.263,0.258,0.269,0.589,0.661,0.738180589,-11.52052589,0.052314468
18BYD00121,1,2,5,6,KS120905M~6,Ashland,9/19/17,Treated,10,0.72,4150,0.44,0.78,0.79,0.83,0.83,0.78,0.26,0.83254669,32.46714858,-0.12455647,0.134,0.212,0.271,0.287,0.305,0.609,0.726,0.811204821,-11.44243267,0.051687091
18BYD00122,1,2,5,7,KS120332M~11,Ashland,9/19/17,Treated,5,0.63,4200,0.51,0.82,0.82,0.85,0.85,0.8,0.24,0.852158047,34.03247744,-0.130969449,0.164,0.214,0.26,0.266,0.288,0.522,0.646,0.697187831,-14.91032445,0.066674035
18BYD00123,1,2,5,8,KS120081M~5,Ashland,9/19/17,Treated,1,0.66,4240,0.59,0.83,0.83,0.85,0.86,0.82,0.19,0.855712233,40.62076068,-0.156833975,0.202,0.23,0.287,0.29,0.309,0.621,0.619,0.697187831,-14.91032445,0.066674035
18BYD00124,1,2,5,9,Art,Ashland,9/19/17,Treated,10,0.67,4090,0.55,0.84,0.84,0.88,0.88,0.79,0.24,0.886953453,28.47954768,-0.110379332,0.155,0.207,0.262,0.282,0.292,0.597,0.661,0.73783558,-11.23094313,0.051350283
18BYD00125,1,2,5,10,KS120558M~1,Ashland,9/19/17,Treated,10,0.7,4020,0.55,0.84,0.83,0.86,0.86,0.82,0.22,0.861193795,37.65466658,-0.145035118,0.159,0.212,0.262,0.275,0.284,0.582,0.659,0.754664498,-10.40352635,0.047114155
18BYD00126,1,2,6,10,KS120794M~7,Ashland,9/19/17,Treated,10,0.65,4090,0.54,0.83,0.83,0.87,0.87,0.8,0.25,0.874369752,30.47303256,-0.11755939,0.163,0.198,0.264,0.262,0.278,0.567,0.607,0.697187831,-14.91032445,0.066674035
18BYD00127,1,2,6,9,KS120646M~5,Ashland,9/19/17,Treated,5,0.7,3910,0.57,0.83,0.83,0.86,0.86,0.8,0.25,0.863239602,31.86380619,-0.12270085,0.174,0.228,0.276,0.285,0.289,0.579,0.616,0.703523969,-10.0923723,0.04660802
18BYD00128,1,2,6,8,Everest,Ashland,9/19/17,Treated,5,0.68,4090,0.55,0.83,0.83,0.86,0.87,0.8,0.18,0.867394462,35.06359856,-0.136343816,0.177,0.212,0.281,0.277,0.29,0.554,0.193,0.370315505,-3.485295217,0.021866319
18BYD00129,1,2,6,7,KS120004M~8,Ashland,9/19/17,Treated,2,0.63,3090,0.54,0.83,0.82,0.85,0.86,0.75,0.19,0.862573148,28.92063478,-0.113053995,0.152,0.208,0.254,0.262,0.272,0.497,0.595,0.735400706,-8.580116738,0.038131518
18BYD00130,1,2,6,6,KS120559M~1,Ashland,9/19/17,Treated,15,0.64,3170,0.5,0.8,0.78,0.79,0.8,0.76,0.19,0.79583573,39.06356984,-0.15064886,0.183,0.211,0.272,0.266,0.274,0.532,0.575,0.697187831,-14.91032445,0.066674035
18BYD00131,1,2,7,6,KS120380M~1,Ashland,9/19/17,Treated,15,0.73,4680,0.56,0.84,0.85,0.86,0.87,0.81,0.2,0.866904183,35.63979634,-0.137993615,0.171,0.208,0.274,0.281,0.296,0.605,0.658,0.73833057,-11.17338399,0.051265107
18BYD00132,1,2,7,7,KS120428M~2,Ashland,9/19/17,Treated,2,0.64,2780,0.46,0.77,0.73,0.73,0.74,0.74,0.24,0.829900848,32.11681264,-0.1237417,0.14,0.194,0.251,0.262,0.267,0.565,0.635,0.697187831,-14.91032445,0.066674035
18BYD00133,1,2,7,8,KS120414M~1,Ashland,9/19/17,Treated,25,0.66,3900,0.54,0.81,0.8,0.81,0.81,0.79,0.24,0.810386525,42.26400436,-0.161534383,0.199,0.238,0.278,0.281,0.294,0.531,0.622,0.697187831,-14.91032445,0.066674035
18BYD00134,1,2,7,9,Art,Ashland,9/19/17,Treated,70,0.69,4010,0.55,0.84,0.85,0.87,0.87,0.74,0.25,0.88796592,23.37309936,-0.09104997,0.142,0.188,0.238,0.263,0.279,0.556,0.648,0.72658607,-11.29272692,0.051148798
18BYD00135,1,2,7,10,KS120494M~3,Ashland,9/19/17,Treated,40,0.6,3010,0.51,0.8,0.78,0.8,0.8,0.72,0.29,0.809199512,24.90293491,-0.095451147,0.18,0.22,0.254,0.255,0.263,0.484,0.611,0.697187831,-14.91032445,0.066674035
18BYD00136,1,2,8,10,KS120029M~3,Ashland,9/19/17,Treated,50,0.64,3230,0.48,0.8,0.78,0.8,0.81,0.73,0.24,0.810640751,28.45410511,-0.109814939,0.144,0.176,0.242,0.239,0.261,0.544,0.622,0.697187831,-14.91032445,0.066674035
18BYD00137,1,2,8,9,Everest,Ashland,9/19/17,Treated,25,0.69,3560,0.54,0.85,0.83,0.85,0.85,0.75,0.19,0.85707708,29.29235356,-0.11441344,0.165,0.207,0.259,0.266,0.28,0.512,0.609,0.697187831,-14.91032445,0.066674035
18BYD00138,1,2,8,8,KS120487M~5,Ashland,9/19/17,Treated,15,0.65,3630,0.5,0.82,0.82,0.86,0.86,0.79,0.24,0.864256107,30.71433712,-0.118615365,0.159,0.216,0.288,0.3,0.307,0.585,0.386,0.697187831,-14.91032445,0.066674035
18BYD00139,1,2,8,7,KS120487M~2,Ashland,9/19/17,Treated,10,0.64,3500,0.5,0.83,0.82,0.85,0.86,0.74,0.23,0.867101829,25.55461187,-0.099529148,0.118,0.198,0.26,0.282,0.289,0.55,0.628,0.687548616,-11.56723345,0.053154503
18BYD00140,1,2,8,6,KS120494M~1,Ashland,9/19/17,Treated,20,0.68,3850,0.49,0.81,0.81,0.83,0.84,0.74,0.22,0.842758273,27.7595176,-0.107867451,0.131,0.171,0.231,0.243,0.259,0.56,0.621,0.68221661,-12.48614272,0.056857818
18BYD00141,1,2,9,6,KS120494M~10,Ashland,9/19/17,Treated,5,0.7,3980,0.52,0.82,0.81,0.85,0.85,0.77,0.22,0.855212412,30.04986176,-0.116517845,0.15,0.185,0.236,0.255,0.274,0.619,0.575,0.645036151,-13.67777551,0.06369494
