plot_id,rep,block,range,column,entry,location,planting_date,trt,byd,ptht,yield,ndvi_032817,ndvi_041317,ndvi_050117,ndvi_050917,ndvi_052117,ndvi_052317,ndvi_053017,ndvi_060517,ndvi_061317,ndvi_phi1,ndvi_phi2,ndvi_phi3,pthtd_032817,pthtd_041317,pthtd_050117,pthtd_050917,pthtd_052117,pthtd_052317,pthtd_053017,pthtd_060517,pthtd_061317,pthtd_phi1,pthtd_phi2,pthtd_phi3
17BYD00344,3,6,26,9,KS12DH0023-118,Rocky,9/12/16,Treated,5,0.97,7560,0.85,0.89,0.89,0.88,0.84,0.87,0.75,0.56,0.35,0.885644916,41.5853149,-0.153647807,0.37,0.626,0.775,0.922,0.918,0.907,0.964,0.959,0.954,0.975258318,-13.65018902,0.066190334
17BYD00345,3,6,27,9,KS12DH0229-51,Rocky,9/12/16,Treated,5,1,6220,0.88,0.91,0.91,0.89,0.85,0.87,0.74,0.48,0.33,0.90911014,39.53750749,-0.147063281,0.38,0.616,0.776,0.895,0.804,0.816,0.852,0.873,0.828,0.869985423,-16.7993131,0.082702469
17BYD00346,3,6,27,10,KS12DH0230-30,Rocky,9/12/16,Treated,5,0.97,6150,0.89,0.91,0.91,0.89,0.82,0.84,0.68,0.45,0.37,0.915881218,31.65419367,-0.117819136,0.415,0.671,0.81,0.917,0.842,0.759,0.794,0.913,0.882,0.877812277,-17.98013599,0.089622741
17BYD00347,3,6,27,11,Everest,Rocky,9/12/16,Treated,5,0.88,6010,0.88,0.91,0.9,0.89,0.83,0.84,0.71,0.49,0.32,0.904100408,37.20537165,-0.138468503,0.391,0.617,0.753,0.962,0.77,0.815,0.841,0.888,0.865,0.888751126,-16.61733594,0.081824495
17BYD00348,3,6,27,12,KS12DH0298-57,Rocky,9/12/16,Treated,10,1.13,3560,0.89,0.93,0.92,0.93,0.87,0.86,0.79,0.68,0.46,0.919032669,35.58936452,-0.129884458,0.372,0.546,0.739,0.921,0.772,0.731,0.715,0.773,0.907,0.923268294,-10.90929345,0.052533744
17BYD00349,3,6,28,12,KS090049K-14,Rocky,9/12/16,Treated,5,0.97,8090,0.87,0.92,0.91,0.9,0.86,0.87,0.78,0.61,0.37,0.904155328,41.73393919,-0.1537947,0.376,0.615,0.783,0.993,0.874,0.933,0.931,0.978,0.988,0.989960892,-14.28725693,0.069131945
17BYD00350,3,6,28,11,KS090710K-1,Rocky,9/12/16,Treated,5,1.04,6860,0.88,0.91,0.9,0.9,0.85,0.87,0.74,0.53,0.36,0.907669453,37.72660451,-0.139696039,0.376,0.613,0.742,0.835,0.789,0.846,0.936,0.976,0.952,0.966373034,-11.11213076,0.05414422
17BYD00351,3,6,28,10,Art,Rocky,9/12/16,Treated,15,0.97,6760,0.86,0.89,0.89,0.89,0.83,0.87,0.73,0.49,0.34,0.89350319,39.14192431,-0.145300305,0.367,0.629,0.752,0.971,0.907,0.831,0.954,0.974,0.919,0.960155561,-15.05472312,0.072880697
17BYD00352,3,6,28,9,KS090028K-4,Rocky,9/12/16,Treated,5,1.04,6150,0.89,0.91,0.91,0.89,0.84,0.83,0.73,0.46,0.34,0.911233451,35.91964292,-0.133710431,0.395,0.609,0.808,0.99,0.683,0.629,0.638,0.909,0.895,0.834899043,-18.4836029,0.091696102
17BYD00353,3,6,29,9,KS12DH0013-37,Rocky,9/12/16,Treated,5,1,6040,0.87,0.93,0.91,0.9,0.87,0.87,0.8,0.65,0.42,0.90614775,40.59806229,-0.148798996,0.373,0.607,0.789,0.942,0.799,0.718,0.755,0.787,0.926,0.854155128,-18.12669646,0.089137563
17BYD00354,3,6,29,10,KS090036K-10,Rocky,9/12/16,Treated,5,0.98,5800,0.86,0.89,0.87,0.9,0.84,0.86,0.76,0.57,0.37,0.88673703,40.28542483,-0.148549855,0.368,0.647,0.73,0.925,0.733,0.661,0.718,0.817,0.879,0.815157376,-20.06494036,0.099839861
17BYD00355,3,6,29,11,KS090501K-12,Rocky,9/12/16,Treated,5,0.99,5300,0.88,0.91,0.89,0.89,0.84,0.83,0.73,0.49,0.37,0.904227875,34.36585906,-0.127385796,0.389,0.625,0.718,0.943,0.736,0.649,0.745,0.808,0.845,0.817406661,-18.25311711,0.090904059
17BYD00356,3,6,29,12,T158,Rocky,9/12/16,Treated,10,1.01,5730,0.89,0.92,0.9,0.9,0.84,0.85,0.74,0.53,0.35,0.910390692,36.76161312,-0.136246116,0.443,0.689,0.874,0.992,0.832,0.713,0.864,0.764,0.908,0.884315536,-19.19978157,0.095840795
17BYD00357,3,6,30,12,KS090049K-6,Rocky,9/12/16,Treated,5,0.95,7040,0.89,0.93,0.9,0.91,0.84,0.84,0.73,0.57,0.39,0.915562481,32.93585646,-0.121513055,0.395,0.628,0.765,0.975,0.702,0.543,0.639,0.622,0.74,0.923268294,-10.90929345,0.052533744
17BYD00358,3,6,30,11,Everest,Rocky,9/12/16,Treated,5,0.98,6820,0.91,0.93,0.89,0.89,0.83,0.84,0.73,0.57,0.37,0.912767318,33.67788108,-0.124418003,0.38,0.636,0.789,0.933,0.8,0.705,0.84,0.856,0.841,0.856538666,-18.92552977,0.093728468
17BYD00359,3,6,30,10,WB-CEDAR,Rocky,9/12/16,Treated,0,0.92,6410,0.9,0.92,0.88,0.9,0.85,0.87,0.76,0.64,0.4,0.903833475,38.28440289,-0.140586986,0.394,0.632,0.85,0.928,0.903,0.859,0.847,0.869,0.883,0.902335488,-17.24199026,0.085147832
17BYD00360,3,6,30,9,KS090616K-1,Rocky,9/12/16,Treated,5,0.95,6870,0.91,0.92,0.9,0.9,0.83,0.85,0.76,0.56,0.37,0.913189866,35.70082697,-0.131907127,0.375,0.582,0.681,0.891,0.561,0.541,0.508,0.602,0.818,0.923268294,-10.90929345,0.052533744
